Biohazard Gaiden (Japan)(Capcom)(16Mb).gbc, Biohazard Gaiden (Japan)(Capcom)(16Mb).gbc
Blue's Clues - Blue's Alphabet Book (USA)(Electronic Arts)(8Mb).gbc, Blue's Clues - Blue's Alphabet Book (USA)(Electronic Arts)(8Mb).gbc
Boarder Zone (USA)(Infogrames)(16Mb).gbc, Boarder Zone (USA)(Infogrames)(16Mb).gbc
Bob the Builder - Fix it Fun! (USA)(THQ)(8Mb).gbc, Bob the Builder - Fix it Fun! (USA)(THQ)(8Mb).gbc
Boku no Camp-jou (Japan)(D-1000 Pro.)(16Mb).gbc, Boku no Camp-jou (Japan)(D-1000 Pro.)(16Mb).gbc
Bokujou Monogatari GB2 (Japan) (GB Compatible)(Pack In Soft)(16Mb).gbc, Bokujou Monogatari GB2 (Japan) (GB Compatible)(Pack In Soft)(16Mb).gbc
Bokujou Monogatari GB3 - Boy Meets Girl (Japan)(Nintendo)(16Mb).gbc, Bokujou Monogatari GB3 - Boy Meets Girl (Japan)(Nintendo)(16Mb).gbc
Bomber Man Max - Ain Version (Japan)(Hudson)(16Mb).gbc, Bomber Man Max - Ain Version (Japan)(Hudson)(16Mb).gbc
Bomber Man Max - Hikari no Yuusha (Japan)(Hudson)(16Mb).gbc, Bomber Man Max - Hikari no Yuusha (Japan)(Hudson)(16Mb).gbc
Bomber Man Max - Yami no Senshi (Japan)(Hudson)(16Mb).gbc, Bomber Man Max - Yami no Senshi (Japan)(Hudson)(16Mb).gbc
Bomber Man Quest (Japan) (SGB Enhanced) (GB Compatible)(Hudson)(8Mb).gbc, Bomber Man Quest (Japan) (SGB Enhanced) (GB Compatible)(Hudson)(8Mb).gbc
Bomberman Max - Blue Champion (USA)(Hudson)(16Mb).gbc, Bomberman Max - Blue Champion (USA)(Hudson)(16Mb).gbc
Bomberman Max - Red Challenger (USA)(Hudson)(16Mb).gbc, Bomberman Max - Red Challenger (USA)(Hudson)(16Mb).gbc
Bomberman Quest (USA) (SGB Enhanced) (GB Compatible)(Hudson)(8Mb).gbc, Bomberman Quest (USA) (SGB Enhanced) (GB Compatible)(Hudson)(8Mb).gbc
Bomberman Selection (Korea)(Hudson)(8Mb).gbc, Bomberman Selection (Korea)(Hudson)(8Mb).gbc
Bouken! Dondoko-tou (Japan)(Global A)(16Mb).gbc, Bouken! Dondoko-tou (Japan)(Global A)(16Mb).gbc
Brave Saga - Shinshou Astaria (Japan)(Takara Co. Ltd.)(16Mb).gbc, Brave Saga - Shinshou Astaria (Japan)(Takara Co. Ltd.)(16Mb).gbc
Bugs Bunny - Crazy Castle 3 (Japan) (GB Compatible)(Kemco)(8Mb).gbc, Bugs Bunny - Crazy Castle 3 (Japan) (GB Compatible)(Kemco)(8Mb).gbc
Bugs Bunny et le Chateau des Catastrophes (France)(Kemco)(8Mb).gbc, Bugs Bunny et le Chateau des Catastrophes (France)(Kemco)(8Mb).gbc
Bugs Bunny in Crazy Castle 4 (Europe)(Kemco)(8Mb).gbc, Bugs Bunny in Crazy Castle 4 (Europe)(Kemco)(8Mb).gbc
Bugs Bunny in Crazy Castle 4 (Japan)(Kemco)(8Mb).gbc, Bugs Bunny in Crazy Castle 4 (Japan)(Kemco)(8Mb).gbc
Bugs Bunny in Crazy Castle 4 (USA)(Kemco)(8Mb).gbc, Bugs Bunny in Crazy Castle 4 (USA)(Kemco)(8Mb).gbc
Bundesliga Stars 2001 (Germany)(THQ)(8Mb).gbc, Bundesliga Stars 2001 (Germany)(THQ)(8Mb).gbc
Burai Senshi Color (Japan)(Kid)(8Mb).gbc, Burai Senshi Color (Japan)(Kid)(8Mb).gbc
Burger Burger Pocket (Japan) (SGB Enhanced) (GB Compatible)(Gaps Inc.)(8Mb).gbc, Burger Burger Pocket (Japan) (SGB Enhanced) (GB Compatible)(Gaps Inc.)(8Mb).gbc
Burger Paradise International (Japan)(Gaps Inc.)(8Mb).gbc, Burger Paradise International (Japan)(Gaps Inc.)(8Mb).gbc
Captain Buzz Lightyear - Star Command (Germany)(Activision)(4Mb).gbc, Captain Buzz Lightyear - Star Command (Germany)(Activision)(4Mb).gbc
Card Sharks (USA) (Proto)(Bonsai)(2Mb).gbc, Card Sharks (USA) (Proto)(Bonsai)(2Mb).gbc
Cardcaptor Sakura - Itsumo Sakura-chan to Issho (Japan) (GB Compatible)(M2TO Inc.)(4Mb).gbc, Cardcaptor Sakura - Itsumo Sakura-chan to Issho (Japan) (GB Compatible)(M2TO Inc.)(4Mb).gbc
Cardcaptor Sakura - Itsumo Sakura-chan to Issho (Japan) (Rev A) (GB Compatible)(M2TO Inc.)(4Mb).gbc, Cardcaptor Sakura - Itsumo Sakura-chan to Issho (Japan) (Rev A) (GB Compatible)(M2TO Inc.)(4Mb).gbc
Cardcaptor Sakura - Itsumo Sakura-chan to Issho (Japan) (Rev B) (GB Compatible)(M2TO Inc.)(4Mb).gbc, Cardcaptor Sakura - Itsumo Sakura-chan to Issho (Japan) (Rev B) (GB Compatible)(M2TO Inc.)(4Mb).gbc
Cardcaptor Sakura - Tomoeda Shougakkou Daiundoukai (Japan)(MTO Inc.)(16Mb).gbc, Cardcaptor Sakura - Tomoeda Shougakkou Daiundoukai (Japan)(MTO Inc.)(16Mb).gbc
